facility_id,facility_name,address,city,state,zip,phone,google_maps_url,combined_text
T00746,Monarch Behavioral Health Outpatient Office - Greensboro,3200 Northline Avenue,Greensboro,NC,27408,8662727826,https://www.google.com/maps/place/Monarch+Behavioral+Health+Outpatient+Office+-+Greensboro/data=!4m7!3m6!1s0x885319251518735d:0xbe1dd74452604379!8m2!3d36.0882694!4d-79.8338569!16s%2Fg%2F1264262lg!19sChIJXXMYFSUZU4gReUNgUkTXHb4?authuser=0&hl=zh-CN&rclk=1,monarch behavioral health outpatient office - greensboro 3200 northline avenue greensboro nc 27408 8662727826 mental health behavioral health counseling therapy psychiatry psychology
T00747,Monarch Behavioral Health Outpatient Office - Raleigh,Chapanoke Road,Raleigh,NC,27603,8662727826,https://www.google.com/maps/place/Monarch+Behavioral+Health+Outpatient+Office+-+Raleigh/data=!4m7!3m6!1s0x89ac5f4a9a589ac3:0xbe2a1e36a31cbfab!8m2!3d35.7348817!4d-78.6457248!16s%2Fg%2F11cn7x9f4d!19sChIJw5pYmkpfrIkRq78cozYeKr4?authuser=0&hl=zh-CN&rclk=1,monarch behavioral health outpatient office - raleigh chapanoke road raleigh nc 27603 8662727826 mental health behavioral health counseling therapy psychiatry psychology
T00748,Monarch Psychiatry Of Alaska LLC,West Benson Boulevard,Anchorage,AK,99503,9078851089,https://www.google.com/maps/place/Monarch+Psychiatry+Of+Alaska+LLC/data=!4m7!3m6!1s0x56c896f56bde1393:0xf58f02469c27ab6d!8m2!3d61.1944384!4d-149.8843181!16s%2Fg%2F11ggw9m09m!19sChIJkxPea_WWyFYRbasnnEYCj_U?authuser=0&hl=zh-CN&rclk=1,monarch psychiatry of alaska llc west benson boulevard anchorage ak 99503 9078851089 mental health behavioral health counseling therapy psychiatry psychology
T00749,Montana Psychiatry & Brain Health Center,3737 Grand Avenue,Billings,MT,59102,4068392985,https://www.google.com/maps/place/Montana+Psychiatry+%26+Brain+Health+Center/data=!4m7!3m6!1s0x53487d1ca045b31d:0x76d070453dc7db23!8m2!3d45.7850249!4d-108.6091523!16s%2Fg%2F1vntjkjr!19sChIJHbNFoBx9SFMRI9vHPUVw0HY?authuser=0&hl=zh-CN&rclk=1,montana psychiatry & brain health center 3737 grand avenue billings mt 59102 4068392985 mental health behavioral health counseling therapy psychiatry psychology
T00750,Montani Mental Health LLC,Burroughs Street,Morgantown,WV,26505,3042820588,https://www.google.com/maps/place/Montani+Mental+Health+LLC/data=!4m7!3m6!1s0x88357b76757feb4d:0x6abcf76620c030ef!8m2!3d39.6574914!4d-79.9644912!16s%2Fg%2F11lr9mcj17!19sChIJTet_dXZ7NYgR7zDAIGb3vGo?authuser=0&hl=zh-CN&rclk=1,montani mental health llc burroughs street morgantown wv 26505 3042820588 mental health behavioral health counseling therapy psychiatry psychology
T00751,Montgomery Area Psychiatric Services,1800 Interstate Park Drive,Montgomery,AL,36109,3345510735,https://www.google.com/maps/place/Montgomery+Area+Psychiatric+Services/data=!4m7!3m6!1s0x888c2aed7b4a5fe5:0xafdb971623fe66e8!8m2!3d32.3618369!4d-86.2421364!16s%2Fg%2F11b7m96ns6!19sChIJ5V9Ke-0qjIgR6Gb-IxaX268?authuser=0&hl=zh-CN&rclk=1,montgomery area psychiatric services 1800 interstate park drive montgomery al 36109 3345510735 mental health behavioral health counseling therapy psychiatry psychology
T00752,Monument Health Behavioral Health Center,915 Mountain View Road,Rapid City,SD,57702,6057557200,https://www.google.com/maps/place/Monument+Health+Behavioral+Health+Center/data=!4m7!3m6!1s0x877d5cb2cc3bb5b7:0x877e65934141d114!8m2!3d44.0777645!4d-103.2525426!16s%2Fg%2F1tgyx647!19sChIJt7U7zLJcfYcRFNFBQZNlfoc?authuser=0&hl=zh-CN&rclk=1,monument health behavioral health center 915 mountain view road rapid city sd 57702 6057557200 mental health behavioral health counseling therapy psychiatry psychology
T00753,Monument Health Outpatient Counseling,915 Mountain View Road,Rapid City,SD,57702,6057557200,https://www.google.com/maps/place/Monument+Health+Outpatient+Counseling/data=!4m7!3m6!1s0x877d5d186545d5bd:0x65c688b981cbc460!8m2!3d44.0778029!4d-103.2526558!16s%2Fg%2F11fsfm1x7n!19sChIJvdVFZRhdfYcRYMTLgbmIxmU?authuser=0&hl=zh-CN&rclk=1,monument health outpatient counseling 915 mountain view road rapid city sd 57702 6057557200 mental health behavioral health counseling therapy psychiatry psychology
T00754,Mood Treatment Center,Adams Farm Trail,Greensboro,NC,27407,3367227266,https://www.google.com/maps/place/Mood+Treatment+Center/data=!4m7!3m6!1s0x88531abac0c7d3c9:0xb1901fc44bd16a2c!8m2!3d36.022231!4d-79.9065576!16s%2Fg%2F11b808k0cj!19sChIJydPHwLoaU4gRLGrRS8QfkLE?authuser=0&hl=zh-CN&rclk=1,mood treatment center adams farm trail greensboro nc 27407 3367227266 mental health behavioral health counseling therapy psychiatry psychology
T00755,Motivations Counseling in Sugar Land,14090 Commerce Green Boulevard,Sugar Land,TX,77478,2818583001,https://www.google.com/maps/place/Motivations+Counseling+in+Sugar+Land/data=!4m7!3m6!1s0x8640e6f8ce7ad70b:0x722da9c76954754b!8m2!3d29.618261!4d-95.605584!16s%2Fg%2F11ddx0fdky!19sChIJC9d6zvjmQIYRS3VUacepLXI?authuser=0&hl=zh-CN&rclk=1,motivations counseling in sugar land 14090 commerce green boulevard sugar land tx 77478 2818583001 mental health behavioral health counseling therapy psychiatry psychology
T00756,Mount Carmel Behavioral Health,4560 Hilton Corporate Drive,Columbus,OH,43227,6148459789,https://www.google.com/maps/place/Mount+Carmel+Behavioral+Health/data=!4m7!3m6!1s0x883863505f198063:0x357711c5c945816f!8m2!3d39.9349851!4d-82.8731914!16s%2Fg%2F11h5rfn9_7!19sChIJY4AZX1BjOIgRb4FFycURdzU?authuser=0&hl=zh-CN&rclk=1,mount carmel behavioral health 4560 hilton corporate drive columbus oh 43227 6148459789 mental health behavioral health counseling therapy psychiatry psychology
T00757,Mount Juneau Counseling & Recovery,Aisek Street,Juneau,AK,99811,9077803044,https://www.google.com/maps/place/Mount+Juneau+Counseling+%26+Recovery/data=!4m7!3m6!1s0x5400e10f5e2761fb:0x31f4ca7823b6ce34!8m2!3d58.3567424!4d-134.4943361!16s%2Fg%2F11y3yqgfs1!19sChIJ-2EnXg_hAFQRNM62I3jK9DE?authuser=0&hl=zh-CN&rclk=1,mount juneau counseling & recovery aisek street juneau ak 99811 9077803044 mental health behavioral health counseling therapy psychiatry psychology
T00758,Mountaineer Psychological Services,1287 Chaplin Hill Road,Westover,WV,26501,3042411766,https://www.google.com/maps/place/Mountaineer+Psychological+Services/data=!4m7!3m6!1s0x883564e5c689c9c9:0xaaf713540f8d6f55!8m2!3d39.6390362!4d-80.0286027!16s%2Fg%2F11byp6by3l!19sChIJycmJxuVkNYgRVW-ND1QT96o?authuser=0&hl=zh-CN&rclk=1,mountaineer psychological services 1287 chaplin hill road westover wv 26501 3042411766 mental health behavioral health counseling therapy psychiatry psychology
T00759,MultiCare Rockwood Behavioral Health Center,801 West 5th Avenue,Spokane,WA,99204,5093423480,https://www.google.com/maps/place/MultiCare+Rockwood+Behavioral+Health+Center/data=!4m7!3m6!1s0x549e18650c2f01f1:0x6a0b2c2343e6bc01!8m2!3d47.6511518!4d-117.4235979!16s%2Fg%2F1tdkrj6y!19sChIJ8QEvDGUYnlQRAbzmQyMsC2o?authuser=0&hl=zh-CN&rclk=1,multicare rockwood behavioral health center 801 west 5th avenue spokane wa 99204 5093423480 mental health behavioral health counseling therapy psychiatry psychology
T00760,MyWellbrook Health Psychiatry,550 Broad Street,Newark,NJ,07102,2018221161,https://www.google.com/maps/place/MyWellbrook+Health+Psychiatry/data=!4m7!3m6!1s0x89c3ad719dacec6b:0x5ea700e291706966!8m2!3d40.7425757!4d-74.1687227!16s%2Fg%2F11trvvtpwm!19sChIJa-ysnXGtw4kRZmlwkeIAp14?authuser=0&hl=zh-CN&rclk=1,mywellbrook health psychiatry 550 broad street newark nj 07102 2018221161 mental health behavioral health counseling therapy psychiatry psychology
T00761,NAMI Chicago,224 West Hill Street,Chicago,IL,60610,8336264244,https://www.google.com/maps/place/NAMI+Chicago/data=!4m7!3m6!1s0x880fd2d2cc23f9b9:0x57a199ebd844dda6!8m2!3d41.9022061!4d-87.6357895!16s%2Fg%2F1td0nmft!19sChIJufkjzNLSD4gRpt1E2OuZoVc?authuser=0&hl=zh-CN&rclk=1,nami chicago 224 west hill street chicago il 60610 8336264244 mental health behavioral health counseling therapy psychiatry psychology
T00762,NAMI Greater Cleveland,4415 Euclid Avenue,Cleveland,OH,44103,2168757776,https://www.google.com/maps/place/NAMI+Greater+Cleveland/data=!4m7!3m6!1s0x8830f068accb4c17:0x5c60b5ad00034ed7!8m2!3d41.5042227!4d-81.6560539!16s%2Fg%2F1wzt3052!19sChIJF0zLrGjwMIgR104DAK21YFw?authuser=0&hl=zh-CN&rclk=1,nami greater cleveland 4415 euclid avenue cleveland oh 44103 2168757776 mental health behavioral health counseling therapy psychiatry psychology
T00763,NAMI Hawaii (National Alliance on Mental Illness),767 Kapiolani Boulevard,Honolulu,HI,96813,8085911297,https://www.google.com/maps/place/NAMI+Hawaii+%28National+Alliance+on+Mental+Illness%29/data=!4m7!3m6!1s0x7c006de17ee8006b:0x2aa90046e9c790bc!8m2!3d21.3006524!4d-157.8537423!16s%2Fg%2F1tmpf46q!19sChIJawDofuFtAHwRvJDH6UYAqSo?authuser=0&hl=zh-CN&rclk=1,nami hawaii (national alliance on mental illness) 767 kapiolani boulevard honolulu hi 96813 8085911297 mental health behavioral health counseling therapy psychiatry psychology
T00764,NAMI Missouri,3484 Constitution Drive,Jefferson City,MO,65109,5736347727,https://www.google.com/maps/place/NAMI+Missouri/data=!4m7!3m6!1s0x87db58e046e54c2f:0xd36ac2be66e26859!8m2!3d38.5902634!4d-92.2463303!16s%2Fg%2F1v940l_1!19sChIJL0zlRuBY24cRWWjiZr7CatM?authuser=0&hl=zh-CN&rclk=1,nami missouri 3484 constitution drive jefferson city mo 65109 5736347727 mental health behavioral health counseling therapy psychiatry psychology
T00765,NKC Health Psychiatry,211 Northeast 54th Street,Kansas City,MO,64118,8164536777,https://www.google.com/maps/place/NKC+Health+Psychiatry/data=!4m7!3m6!1s0x87c0f79e7acafa01:0xc435a56ffdd91986!8m2!3d39.1915668!4d-94.5788073!16s%2Fg%2F11bw468139!19sChIJAfrKep73wIcRhhnZ_W-lNcQ?authuser=0&hl=zh-CN&rclk=1,nkc health psychiatry 211 northeast 54th street kansas city mo 64118 8164536777 mental health behavioral health counseling therapy psychiatry psychology
T00766,NOLA Detox and Recovery Center,5800 General de Gaulle Drive,New Orleans,LA,70131,5044461111,https://www.google.com/maps/place/NOLA+Detox+and+Recovery+Center/data=!4m7!3m6!1s0x889e1db1f6aa714d:0xbb1234158ae22548!8m2!3d29.910172!4d-89.994244!16s%2Fg%2F11np2fdnsx!19sChIJTXGq9rEdnogRSCXiihU0Ers?authuser=0&hl=zh-CN&rclk=1,nola detox and recovery center 5800 general de gaulle drive new orleans la 70131 5044461111 mental health behavioral health counseling therapy psychiatry psychology
T00767,NTX Mental Health,1755 Coburg Road,Eugene,OR,97401,8884689669,https://www.google.com/maps/place/NTX+Mental+Health/data=!4m7!3m6!1s0x54c0e35a3b61182b:0x335662eda8c57e04!8m2!3d44.0820966!4d-123.0663633!16s%2Fg%2F11pyw8rjkv!19sChIJKxhhO1rjwFQRBH7FqO1iVjM?authuser=0&hl=zh-CN&rclk=1,ntx mental health 1755 coburg road eugene or 97401 8884689669 mental health behavioral health counseling therapy psychiatry psychology
T00768,NYC Office of Mental Health Field Office,390 5th Avenue,City of New York,NY,10018,6467817208,https://www.google.com/maps/place/NYC+Office+of+Mental+Health+Field+Office/data=!4m7!3m6!1s0x89c259a85072ab53:0x93f7ca03418855f2!8m2!3d40.749761!4d-73.9841281!16s%2Fg%2F11bbrpw74x!19sChIJU6tyUKhZwokR8lWIQQPK95M?authuser=0&hl=zh-CN&rclk=1,nyc office of mental health field office 390 5th avenue city of new york ny 10018 6467817208 mental health behavioral health counseling therapy psychiatry psychology
T00769,NYC Psychiatric Associates,353 Lexington Avenue,City of New York,NY,10016,9173910076,https://www.google.com/maps/place/NYC+Psychiatric+Associates/data=!4m7!3m6!1s0x89c259c378bd3fc1:0xc1d434a780d6f798!8m2!3d40.7499479!4d-73.9768623!16s%2Fg%2F11h6npcwjl!19sChIJwT-9eMNZwokRmPfWgKc01ME?authuser=0&hl=zh-CN&rclk=1,nyc psychiatric associates 353 lexington avenue city of new york ny 10016 9173910076 mental health behavioral health counseling therapy psychiatry psychology
T00770,Nami Kansas,2252 Southwest 10th Avenue,Topeka,KS,66604,7852330755,https://www.google.com/maps/place/Nami+Kansas/data=!4m7!3m6!1s0x87bf030ec33217bd:0x7797657fac35e983!8m2!3d39.0515067!4d-95.7053416!16s%2Fg%2F1tk8cmwf!19sChIJvRcyww4Dv4cRg-k1rH9ll3c?authuser=0&hl=zh-CN&rclk=1,nami kansas 2252 southwest 10th avenue topeka ks 66604 7852330755 mental health behavioral health counseling therapy psychiatry psychology
T00771,"Nashville Psych, LLC",2200 Blair Boulevard,Nashville,TN,37212,6155822882,"https://www.google.com/maps/place/Nashville+Psych,+LLC/data=!4m7!3m6!1s0x886463c4e08a5471:0x923f8348b92b69fb!8m2!3d36.13005!4d-86.8017386!16s%2Fg%2F11c0xvp2mz!19sChIJcVSK4MRjZIgR-2kruUiDP5I?authuser=0&hl=zh-CN&rclk=1","nashville psych, llc 2200 blair boulevard nashville tn 37212 6155822882 mental health behavioral health counseling therapy psychiatry psychology"
T00772,National Mental Health,4155 East Jewell Avenue,Denver,CO,80222,7203102773,https://www.google.com/maps/place/National+Mental+Health/data=!4m7!3m6!1s0x876b878a441e693f:0x9f62576acd2f9eaa!8m2!3d39.683395!4d-104.9383797!16s%2Fg%2F11fv6rm235!19sChIJP2keRIqHa4cRqp4vzWpXYp8?authuser=0&hl=zh-CN&rclk=1,national mental health 4155 east jewell avenue denver co 80222 7203102773 mental health behavioral health counseling therapy psychiatry psychology
T00773,Nebraska Family Behavioral Health,O Street,Lincoln,NE,58510,4027654635,https://www.google.com/maps/place/Nebraska+Family+Behavioral+Health/data=!4m7!3m6!1s0x8796bd5782105253:0x20816a666011c1e0!8m2!3d40.8129397!4d-96.6089024!16s%2Fg%2F11x2xrz3sw!19sChIJU1IQgle9locR4MERYGZqgSA?authuser=0&hl=zh-CN&rclk=1,nebraska family behavioral health o street lincoln ne 58510 4027654635 mental health behavioral health counseling therapy psychiatry psychology
T00774,Nebraska Mental Health Centers,4552 Mandarin Drive,Lincoln,NE,68526,4024836990,https://www.google.com/maps/place/Nebraska+Mental+Health+Centers/data=!4m7!3m6!1s0x879697df28df34f5:0x8fe96aadf4f82d69!8m2!3d40.7676531!4d-96.604561!16s%2Fg%2F1tgn573g!19sChIJ9TTfKN-XlocRaS349K1q6Y8?authuser=0&hl=zh-CN&rclk=1,nebraska mental health centers 4552 mandarin drive lincoln ne 68526 4024836990 mental health behavioral health counseling therapy psychiatry psychology
T00775,Nebraska Peace of Mind Behavioral Health,6301 Orchard Street,Lincoln,NE,68505,4025206616,https://www.google.com/maps/place/Nebraska+Peace+of+Mind+Behavioral+Health/data=!4m7!3m6!1s0x8796bd1ddf71c26b:0x4cc82f89f3852752!8m2!3d40.8246542!4d-96.6341147!16s%2Fg%2F11t6lnwkx4!19sChIJa8Jx3x29locRUieF84kvyEw?authuser=0&hl=zh-CN&rclk=1,nebraska peace of mind behavioral health 6301 orchard street lincoln ne 68505 4025206616 mental health behavioral health counseling therapy psychiatry psychology
T00776,Network180,790 Fuller Avenue Northeast,Grand Rapids,MI,49503,6163363909,https://www.google.com/maps/place/Network180/data=!4m7!3m6!1s0x8819ad01bfa55fed:0xa5dd89f63f19c16f!8m2!3d42.9769123!4d-85.6386628!16s%2Fg%2F11g71cmqvf!19sChIJ7V-lvwGtGYgRb8EZP_aJ3aU?authuser=0&hl=zh-CN&rclk=1,network180 790 fuller avenue northeast grand rapids mi 49503 6163363909 mental health behavioral health counseling therapy psychiatry psychology
T00777,Networks Inc: Psychotherapy & Consultation,119 College Street,Burlington,VT,05401,8028632495,https://www.google.com/maps/place/Networks+Inc:+Psychotherapy+%26+Consultation/data=!4m7!3m6!1s0x4cca7af6f6bdfe0f:0x5eaa3581847d4851!8m2!3d44.4769015!4d-73.2149952!16s%2Fg%2F1td5fr7y!19sChIJD_699vZ6ykwRUUh9hIE1ql4?authuser=0&hl=zh-CN&rclk=1,networks inc: psychotherapy & consultation 119 college street burlington vt 05401 8028632495 mental health behavioral health counseling therapy psychiatry psychology
T00778,NeuStart Psychiatry & TMS - Salem,2110 Mission Street Southeast,Salem,OR,97302,5033791902,https://www.google.com/maps/place/NeuStart+Psychiatry+%26+TMS+-+Salem/data=!4m7!3m6!1s0x54bfff62f5f0c4cf:0xc70d69a63de6f115!8m2!3d44.925422!4d-123.0185287!16s%2Fg%2F11fdlnpxbt!19sChIJz8Tw9WL_v1QRFfHmPaZpDcc?authuser=0&hl=zh-CN&rclk=1,neustart psychiatry & tms - salem 2110 mission street southeast salem or 97302 5033791902 mental health behavioral health counseling therapy psychiatry psychology
T00779,Nevada Mental Health,West Charleston Boulevard,Las Vegas,NV,89146,7024408430,https://www.google.com/maps/place/Nevada+Mental+Health/data=!4m7!3m6!1s0x80c8b9a95cf0d04d:0xd8c8ab023591bc2b!8m2!3d36.1595153!4d-115.2410784!16s%2Fg%2F11flfwmw9b!19sChIJTdDwXKm5yIARK7yRNQKryNg?authuser=0&hl=zh-CN&rclk=1,nevada mental health west charleston boulevard las vegas nv 89146 7024408430 mental health behavioral health counseling therapy psychiatry psychology
T00780,New Connections Counseling Center,1006 West 36th Street,Baltimore,MD,21211,4108019700,https://www.google.com/maps/place/New+Connections+Counseling+Center/data=!4m7!3m6!1s0x89c80559741d2fb5:0x4aa39b98b1c821e1!8m2!3d39.331272!4d-76.63297!16s%2Fg%2F11j48gpfzh!19sChIJtS8ddFkFyIkR4SHIsZibo0o?authuser=0&hl=zh-CN&rclk=1,new connections counseling center 1006 west 36th street baltimore md 21211 4108019700 mental health behavioral health counseling therapy psychiatry psychology
T00781,New Hampshire Hospital,Orchard Drive,Concord,NH,03301,6032715300,https://www.google.com/maps/place/New+Hampshire+Hospital/data=!4m7!3m6!1s0x89e26a9981c50903:0x6dd40f7e8962587a!8m2!3d43.1960171!4d-71.5429316!16s%2Fg%2F11g70kjbbq!19sChIJAwnFgZlq4okRelhiiX4P1G0?authuser=0&hl=zh-CN&rclk=1,new hampshire hospital orchard drive concord nh 03301 6032715300 mental health behavioral health counseling therapy psychiatry psychology
T00782,New Heights Behavioral Health,3126 Milton Road,Charlotte,NC,28215,9802159333,https://www.google.com/maps/place/New+Heights+Behavioral+Health/data=!4m7!3m6!1s0x88541fec6f7c2677:0x41e8712f2bdaee8b!8m2!3d35.2354936!4d-80.7354481!16s%2Fg%2F11vc2v8ltv!19sChIJdyZ8b-wfVIgRi-7aKy9x6EE?authuser=0&hl=zh-CN&rclk=1,new heights behavioral health 3126 milton road charlotte nc 28215 9802159333 mental health behavioral health counseling therapy psychiatry psychology
T00783,New Hope Healthcare Institute Mental Health Treatment Knoxville,South Weisgarber Road,Knoxville,TN,37919,8002900745,https://www.google.com/maps/place/New+Hope+Healthcare+Institute+Mental+Health+Treatment+Knoxville/data=!4m7!3m6!1s0x885c233b0fe2426d:0xea6c4fd11ad95c29!8m2!3d35.9310822!4d-84.0029881!16s%2Fg%2F11ssvdxr7d!19sChIJbULiDzsjXIgRKVzZGtFPbOo?authuser=0&hl=zh-CN&rclk=1,new hope healthcare institute mental health treatment knoxville south weisgarber road knoxville tn 37919 8002900745 mental health behavioral health counseling therapy psychiatry psychology
T00784,New Horizons Community Mental Health Center,1455 Northwest 36th Street,Miami,FL,33142,3056357444,https://www.google.com/maps/place/New+Horizons+Community+Mental+Health+Center/data=!4m7!3m6!1s0x88d9b12d890b18ad:0x1a3f9dbab339c804!8m2!3d25.8097521!4d-80.2210695!16s%2Fg%2F1tqcm029!19sChIJrRgLiS2x2YgRBMg5s7qdPxo?authuser=0&hl=zh-CN&rclk=1,new horizons community mental health center 1455 northwest 36th street miami fl 33142 3056357444 mental health behavioral health counseling therapy psychiatry psychology
T00785,New Leaf Behavioral Health,Tucker Oaks Lane,Raleigh,NC,27067,9197818370,https://www.google.com/maps/place/New+Leaf+Behavioral+Health/data=!4m7!3m6!1s0x89acf62298be7ecd:0x1d703123bc45b8b4!8m2!3d35.834628!4d-78.666673!16s%2Fg%2F1v3lqv22!19sChIJzX6-mCL2rIkRtLhFvCMxcB0?authuser=0&hl=zh-CN&rclk=1,new leaf behavioral health tucker oaks lane raleigh nc 27067 9197818370 mental health behavioral health counseling therapy psychiatry psychology
T00786,New Mexico Solutions - Santa Fe,Galisteo Street,Santa Fe,NM,87504,5058193419,https://www.google.com/maps/place/New+Mexico+Solutions+-+Santa+Fe/data=!4m7!3m6!1s0x871851da99866e83:0xaa194bdc23e05569!8m2!3d35.6567027!4d-105.9542202!16s%2Fg%2F11x_qxg9s1!19sChIJg26GmdpRGIcRaVXgI9xLGao?authuser=0&hl=zh-CN&rclk=1,new mexico solutions - santa fe galisteo street santa fe nm 87504 5058193419 mental health behavioral health counseling therapy psychiatry psychology
